p1_games,p2_games,p1_score,p2_score,p1_points_won,p2_points_won,p1_break_pt_won,p2_break_pt_won,server_1,server_2,point_victor_1,point_victor_2,momentum,impetus
4,4,40.0,0.0,106,94,0,0,1,0,1,0,4.0,12
5,4,0.0,0.0,106,95,0,0,0,1,0,1,3.0,11
5,4,0.0,15.0,106,96,0,0,0,1,0,1,2.0,10
5,4,0.0,30.0,107,96,0,0,0,1,1,0,2.0,11
5,4,15.0,30.0,107,97,0,0,0,1,0,1,1.0,10
5,4,15.0,40.0,107,98,0,0,0,1,0,1,1.0,9
5,5,0.0,0.0,108,98,0,0,1,0,1,0,2.0,10
5,5,15.0,0.0,109,98,0,0,1,0,1,0,2.0,11
5,5,30.0,0.0,110,98,0,0,1,0,1,0,3.0,12
5,5,40.0,0.0,110,99,0,0,1,0,0,1,3.0,11
5,5,40.0,15.0,110,100,0,0,1,0,0,1,2.0,10
5,5,40.0,30.0,110,101,0,0,1,0,0,1,1.0,9
5,5,40.0,40.0,110,102,0,0,1,0,0,1,0.0,8
5,5,40.0,50.0,111,102,0,0,1,0,1,0,1.0,9
5,5,40.0,40.0,112,102,0,0,1,0,1,0,2.0,10
5,5,50.0,40.0,113,102,0,0,1,0,1,0,3.0,11
6,5,0.0,0.0,113,103,0,0,0,1,0,1,3.0,10
6,5,0.0,15.0,114,103,0,0,0,1,1,0,3.0,11
6,5,15.0,15.0,115,103,0,0,0,1,1,0,3.0,12
6,5,30.0,15.0,116,103,0,0,0,1,1,0,3.0,13
6,5,40.0,15.0,116,104,0,0,0,1,0,1,3.0,12
6,5,40.0,30.0,116,105,0,0,0,1,0,1,2.0,11
6,5,40.0,40.0,116,106,0,0,0,1,0,1,1.0,10
6,5,40.0,50.0,116,107,0,0,0,1,0,1,0.0,9
6,6,0.0,0.0,117,107,0,0,1,0,1,0,1.0,10
6,6,15.0,0.0,118,107,0,0,0,1,1,0,2.0,11
6,6,30.0,0.0,119,107,0,0,0,1,1,0,3.0,12
6,6,41.32,0.0,120,107,0,0,1,0,1,0,4.0,13
6,6,41.32,0.0,120,108,0,0,1,0,0,1,3.0,12
6,6,41.32,15.0,121,108,0,0,0,1,1,0,3.0,13
6,6,41.32,15.0,121,109,0,0,0,1,0,1,2.0,12
6,6,41.32,30.0,122,109,0,0,1,0,1,0,2.0,13
6,6,41.32,30.0,123,109,0,0,1,0,1,0,3.0,14
0,0,0.0,0.0,0,1,0,0,0,1,0,1,2.0,-1
0,0,0.0,15.0,0,2,0,0,0,1,0,1,2.0,-2
0,0,0.0,30.0,0,3,0,0,0,1,0,1,1.0,-3
0,0,0.0,40.0,0,4,0,0,0,1,0,1,0.0,-4
0,1,0.0,0.0,1,4,0,0,1,0,1,0,1.0,-3
0,1,15.0,0.0,1,5,0,0,1,0,0,1,1.0,-4
0,1,15.0,15.0,2,5,0,0,1,0,1,0,2.0,-3
0,1,30.0,15.0,3,5,0,0,1,0,1,0,3.0,-2
0,1,40.0,15.0,4,5,0,0,1,0,1,0,3.0,-1
1,1,0.0,0.0,4,6,0,0,0,1,0,1,3.0,-2
1,1,0.0,15.0,4,7,0,0,0,1,0,1,2.0,-3
1,1,0.0,30.0,5,7,0,0,0,1,1,0,2.0,-2
1,1,15.0,30.0,5,8,0,0,0,1,0,1,1.0,-3
1,1,15.0,40.0,6,8,0,0,0,1,1,0,2.0,-2
1,1,30.0,40.0,7,8,0,0,0,1,1,0,3.0,-1
1,1,40.0,40.0,7,9,0,0,0,1,0,1,2.0,-2
1,1,40.0,50.0,8,9,0,0,0,1,1,0,3.0,-1
1,1,40.0,40.0,8,10,0,0,0,1,0,1,2.0,-2
1,1,40.0,50.0,8,11,0,0,0,1,0,1,1.0,-3
1,2,0.0,0.0,9,11,0,0,1,0,1,0,2.0,-2
1,2,15.0,0.0,9,12,0,0,1,0,0,1,1.0,-3
1,2,15.0,15.0,10,12,0,0,1,0,1,0,2.0,-2
1,2,30.0,15.0,10,13,0,0,1,0,0,1,2.0,-3
1,2,30.0,30.0,11,13,0,0,1,0,1,0,2.0,-2
1,2,40.0,30.0,12,13,0,0,1,0,1,0,3.0,-1
2,2,0.0,0.0,13,13,0,0,0,1,1,0,3.0,0
2,2,15.0,0.0,13,14,0,0,0,1,0,1,3.0,-1
2,2,15.0,15.0,13,15,0,0,0,1,0,1,2.0,-2
2,2,15.0,30.0,14,15,0,0,0,1,1,0,2.0,-1
2,2,30.0,30.0,14,16,0,0,0,1,0,1,1.0,-2
2,2,30.0,40.0,15,16,0,0,0,1,1,0,2.0,-1
2,2,40.0,40.0,15,17,0,0,0,1,0,1,2.0,-2
2,2,40.0,50.0,16,17,0,0,0,1,1,0,2.0,-1
2,2,40.0,40.0,16,18,0,0,0,1,0,1,2.0,-2
2,2,40.0,50.0,16,19,0,0,0,1,0,1,1.0,-3
2,3,0.0,0.0,17,19,0,0,1,0,1,0,2.0,-2
2,3,15.0,0.0,18,19,0,0,1,0,1,0,2.0,-1
2,3,30.0,0.0,19,19,0,0,1,0,1,0,3.0,0
2,3,40.0,0.0,20,19,0,0,1,0,1,0,4.0,1
3,3,0.0,0.0,20,20,0,0,0,1,0,1,3.0,0
3,3,0.0,15.0,20,21,0,0,0,1,0,1,2.0,-1
3,3,0.0,30.0,20,22,0,0,0,1,0,1,1.0,-2
3,3,0.0,40.0,20,23,0,0,0,1,0,1,0.0,-3
3,4,0.0,0.0,21,23,0,0,1,0,1,0,1.0,-2
3,4,15.0,0.0,21,24,0,0,1,0,0,1,1.0,-3
3,4,15.0,15.0,22,24,0,0,1,0,1,0,2.0,-2
3,4,30.0,15.0,22,25,0,0,1,0,0,1,2.0,-3
3,4,30.0,30.0,22,26,0,0,1,0,0,1,1.0,-4
3,4,30.0,40.0,23,26,0,0,1,0,1,0,2.0,-3
3,4,40.0,40.0,24,26,0,0,1,0,1,0,2.0,-2
3,4,50.0,40.0,25,26,0,0,1,0,1,0,3.0,-1
4,4,0.0,0.0,25,27,0,0,0,1,0,1,3.0,-2
4,4,0.0,15.0,25,28,0,0,0,1,0,1,2.0,-3
4,4,0.0,30.0,25,29,0,0,0,1,0,1,1.0,-4
4,4,0.0,40.0,25,30,0,0,0,1,0,1,0.0,-5
4,5,0.0,0.0,25,31,0,0,1,0,0,1,0.0,-6
4,5,0.0,15.0,25,32,0,0,1,0,0,1,0.0,-7
4,5,0.0,30.0,26,32,0,0,1,0,1,0,1.0,-6
4,5,15.0,30.0,26,33,0,0,1,0,0,1,1.0,-7
4,5,15.0,40.0,26,34,0,1,1,0,0,1,1.0,-8
0,0,0.0,0.0,26,35,0,0,0,1,0,1,1.0,-9
0,0,0.0,15.0,27,35,0,0,0,1,1,0,1.0,-8
0,0,15.0,15.0,28,35,0,0,0,1,1,0,2.0,-7
0,0,30.0,15.0,28,36,0,0,0,1,0,1,2.0,-8
0,0,30.0,30.0,28,37,0,0,0,1,0,1,2.0,-9
0,0,30.0,40.0,29,37,0,0,0,1,1,0,2.0,-8
0,0,40.0,40.0,30,37,0,0,0,1,1,0,2.0,-7
0,0,50.0,40.0,30,38,0,0,0,1,0,1,2.0,-8
0,0,40.0,40.0,31,38,0,0,0,1,1,0,3.0,-7
0,0,50.0,40.0,32,38,1,0,0,1,1,0,3.0,-6
1,0,0.0,0.0,33,38,0,0,1,0,1,0,3.0,-5
1,0,15.0,0.0,33,39,0,0,1,0,0,1,3.0,-6
1,0,15.0,15.0,34,39,0,0,1,0,1,0,3.0,-5
1,0,30.0,15.0,35,39,0,0,1,0,1,0,3.0,-4
1,0,40.0,15.0,36,39,0,0,1,0,1,0,3.0,-3
2,0,0.0,0.0,36,40,0,0,0,1,0,1,3.0,-4
2,0,0.0,15.0,36,41,0,0,0,1,0,1,2.0,-5
2,0,0.0,30.0,36,42,0,0,0,1,0,1,1.0,-6
2,0,0.0,40.0,36,43,0,0,0,1,0,1,0.0,-7
2,1,0.0,0.0,37,43,0,0,1,0,1,0,1.0,-6
2,1,15.0,0.0,37,44,0,0,1,0,0,1,1.0,-7
2,1,15.0,15.0,38,44,0,0,1,0,1,0,2.0,-6
2,1,30.0,15.0,39,44,0,0,1,0,1,0,3.0,-5
2,1,40.0,15.0,40,44,0,0,1,0,1,0,3.0,-4
3,1,0.0,0.0,40,45,0,0,0,1,0,1,3.0,-5
3,1,0.0,15.0,41,45,0,0,0,1,1,0,3.0,-4
3,1,15.0,15.0,42,45,0,0,0,1,1,0,3.0,-3
3,1,30.0,15.0,42,46,0,0,0,1,0,1,2.0,-4
3,1,30.0,30.0,43,46,0,0,0,1,1,0,3.0,-3
3,1,40.0,30.0,43,47,0,0,0,1,0,1,2.0,-4
3,1,40.0,40.0,44,47,0,0,0,1,1,0,2.0,-3
3,1,50.0,40.0,44,48,0,0,0,1,0,1,2.0,-4
3,1,40.0,40.0,44,49,0,0,0,1,0,1,1.0,-5
3,1,40.0,50.0,44,50,0,0,0,1,0,1,1.0,-6
3,2,0.0,0.0,45,50,0,0,1,0,1,0,1.0,-5
3,2,15.0,0.0,46,50,0,0,1,0,1,0,2.0,-4
3,2,30.0,0.0,46,51,0,0,1,0,0,1,2.0,-5
3,2,30.0,15.0,46,52,0,0,1,0,0,1,2.0,-6
3,2,30.0,30.0,46,53,0,0,1,0,0,1,1.0,-7
3,2,30.0,40.0,46,54,0,1,1,0,0,1,0.0,-8
3,3,0.0,0.0,47,54,0,0,0,1,1,0,1.0,-7
3,3,15.0,0.0,47,55,0,0,0,1,0,1,1.0,-8
3,3,15.0,15.0,47,56,0,0,0,1,0,1,1.0,-9
3,3,15.0,30.0,47,57,0,0,0,1,0,1,1.0,-10
3,3,15.0,40.0,47,58,0,0,0,1,0,1,0.0,-11
3,4,0.0,0.0,48,58,0,0,1,0,1,0,1.0,-10
3,4,15.0,0.0,49,58,0,0,1,0,1,0,2.0,-9
3,4,30.0,0.0,50,58,0,0,1,0,1,0,3.0,-8
3,4,40.0,0.0,51,58,0,0,1,0,1,0,4.0,-7
4,4,0.0,0.0,51,59,0,0,0,1,0,1,3.0,-8
4,4,0.0,15.0,51,60,0,0,0,1,0,1,2.0,-9
4,4,0.0,30.0,51,61,0,0,0,1,0,1,1.0,-10
4,4,0.0,40.0,52,61,0,0,0,1,1,0,1.0,-9
4,4,15.0,40.0,52,62,0,0,0,1,0,1,1.0,-10
4,5,0.0,0.0,52,63,0,0,1,0,0,1,1.0,-11
4,5,0.0,15.0,53,63,0,0,1,0,1,0,2.0,-10
4,5,15.0,15.0,54,63,0,0,1,0,1,0,2.0,-9
4,5,30.0,15.0,55,63,0,0,1,0,1,0,3.0,-8
4,5,40.0,15.0,56,63,0,0,1,0,1,0,4.0,-7
5,5,0.0,0.0,57,63,0,0,0,1,1,0,4.0,-6
5,5,15.0,0.0,58,63,0,0,0,1,1,0,4.0,-5
5,5,30.0,0.0,58,64,0,0,0,1,0,1,3.0,-6
5,5,30.0,15.0,58,65,0,0,0,1,0,1,2.0,-7
5,5,30.0,30.0,58,66,0,0,0,1,0,1,1.0,-8
5,5,30.0,40.0,59,66,0,0,0,1,1,0,1.0,-7
5,5,40.0,40.0,59,67,0,0,0,1,0,1,1.0,-8
5,5,40.0,50.0,59,68,0,0,0,1,0,1,1.0,-9
5,6,0.0,0.0,60,68,0,0,1,0,1,0,2.0,-8
5,6,15.0,0.0,61,68,0,0,1,0,1,0,2.0,-7
5,6,30.0,0.0,62,68,0,0,1,0,1,0,3.0,-6
5,6,40.0,0.0,63,68,0,0,1,0,1,0,4.0,-5
6,6,0.0,0.0,63,69,0,0,0,1,0,1,3.0,-6
6,6,0.0,15.0,64,69,0,0,1,0,1,0,3.0,-5
6,6,15.0,15.0,65,69,0,0,1,0,1,0,3.0,-4
6,6,30.0,15.0,66,69,0,0,0,1,1,0,3.0,-3
6,6,41.32,15.0,66,70,0,0,0,1,0,1,3.0,-4
6,6,41.32,30.0,66,71,0,0,1,0,0,1,2.0,-5
6,6,41.32,41.32,66,72,0,0,1,0,0,1,1.0,-6
6,6,41.32,41.32,66,73,0,0,0,1,0,1,0.0,-7
6,6,41.32,41.32,66,74,0,0,0,1,0,1,0.0,-8
6,6,41.32,41.32,67,74,0,0,1,0,1,0,1.0,-7
6,6,41.32,41.32,68,74,0,0,1,0,1,0,2.0,-6
6,6,41.32,41.32,68,75,0,0,0,1,0,1,2.0,-7
0,0,0.0,0.0,69,75,0,0,1,0,1,0,3.0,-6
0,0,15.0,0.0,70,75,0,0,1,0,1,0,3.0,-5
0,0,30.0,0.0,71,75,0,0,1,0,1,0,3.0,-4
0,0,40.0,0.0,72,75,0,0,1,0,1,0,4.0,-3
1,0,0.0,0.0,73,75,0,0,0,1,1,0,4.0,-2
1,0,15.0,0.0,73,76,0,0,0,1,0,1,3.0,-3
1,0,15.0,15.0,73,77,0,0,0,1,0,1,2.0,-4
1,0,15.0,30.0,74,77,0,0,0,1,1,0,2.0,-3
1,0,30.0,30.0,74,78,0,0,0,1,0,1,1.0,-4
1,0,30.0,40.0,74,79,0,0,0,1,0,1,1.0,-5
1,1,0.0,0.0,75,79,0,0,1,0,1,0,2.0,-4
1,1,15.0,0.0,75,80,0,0,1,0,0,1,1.0,-5
1,1,15.0,15.0,75,81,0,0,1,0,0,1,1.0,-6
1,1,15.0,30.0,76,81,0,0,1,0,1,0,2.0,-5
1,1,30.0,30.0,76,82,0,0,1,0,0,1,1.0,-6
1,1,30.0,40.0,76,83,0,1,1,0,0,1,1.0,-7
1,2,0.0,0.0,76,84,0,0,0,1,0,1,1.0,-8
1,2,0.0,15.0,76,85,0,0,0,1,0,1,0.0,-9
1,2,0.0,30.0,76,86,0,0,0,1,0,1,0.0,-10
1,2,0.0,40.0,76,87,0,0,0,1,0,1,0.0,-11
1,3,0.0,0.0,77,87,0,0,1,0,1,0,1.0,-10
1,3,15.0,0.0,78,87,0,0,1,0,1,0,2.0,-9
1,3,30.0,0.0,79,87,0,0,1,0,1,0,3.0,-8
1,3,40.0,0.0,80,87,0,0,1,0,1,0,4.0,-7
2,3,0.0,0.0,80,88,0,0,0,1,0,1,3.0,-8
2,3,0.0,15.0,81,88,0,0,0,1,1,0,3.0,-7
2,3,15.0,15.0,82,88,0,0,0,1,1,0,3.0,-6
2,3,30.0,15.0,82,89,0,0,0,1,0,1,2.0,-7
2,3,30.0,30.0,82,90,0,0,0,1,0,1,2.0,-8
2,3,30.0,40.0,82,91,0,0,0,1,0,1,1.0,-9
2,4,0.0,0.0,83,91,0,0,1,0,1,0,1.0,-8
2,4,15.0,0.0,84,91,0,0,1,0,1,0,2.0,-7
2,4,30.0,0.0,85,91,0,0,1,0,1,0,3.0,-6
2,4,40.0,0.0,86,91,0,0,1,0,1,0,4.0,-5
3,4,0.0,0.0,86,92,0,0,0,1,0,1,3.0,-6
3,4,0.0,15.0,86,93,0,0,0,1,0,1,2.0,-7
3,4,0.0,30.0,86,94,0,0,0,1,0,1,1.0,-8
3,4,0.0,40.0,86,95,0,0,0,1,0,1,0.0,-9
3,5,0.0,0.0,86,96,0,0,1,0,0,1,0.0,-10
3,5,0.0,15.0,87,96,0,0,1,0,1,0,1.0,-9
3,5,15.0,15.0,88,96,0,0,1,0,1,0,2.0,-8
3,5,30.0,15.0,89,96,0,0,1,0,1,0,3.0,-7
3,5,40.0,15.0,90,96,0,0,1,0,1,0,4.0,-6
4,5,0.0,0.0,90,97,0,0,0,1,0,1,3.0,-7
4,5,0.0,15.0,90,98,0,0,0,1,0,1,2.0,-8
4,5,0.0,30.0,90,99,0,0,0,1,0,1,1.0,-9
4,5,0.0,40.0,90,100,0,0,0,1,0,1,0.0,-10
0,0,0.0,0.0,1,0,0,0,0,1,1,0,1.0,1
0,0,15.0,0.0,1,1,0,0,0,1,0,1,1.0,0
0,0,15.0,15.0,1,2,0,0,0,1,0,1,1.0,-1
0,0,15.0,30.0,2,2,0,0,0,1,1,0,2.0,0
0,0,30.0,30.0,2,3,0,0,0,1,0,1,1.0,-1
0,0,30.0,40.0,2,4,0,0,0,1,0,1,1.0,-2
0,1,0.0,0.0,3,4,0,0,1,0,1,0,2.0,-1
0,1,15.0,0.0,3,5,0,0,1,0,0,1,1.0,-2
0,1,15.0,15.0,4,5,0,0,1,0,1,0,2.0,-1
0,1,30.0,15.0,5,5,0,0,1,0,1,0,3.0,0
0,1,40.0,15.0,5,6,0,0,1,0,0,1,2.0,-1
0,1,40.0,30.0,5,7,0,0,1,0,0,1,2.0,-2
0,1,40.0,40.0,6,7,0,0,1,0,1,0,2.0,-1
0,1,50.0,40.0,6,8,0,0,1,0,0,1,1.0,-2
0,1,40.0,40.0,7,8,0,0,1,0,1,0,2.0,-1
0,1,50.0,40.0,8,8,0,0,1,0,1,0,3.0,0
1,1,0.0,0.0,9,8,0,0,0,1,1,0,3.0,1
1,1,15.0,0.0,10,8,0,0,0,1,1,0,4.0,2
1,1,30.0,0.0,10,9,0,0,0,1,0,1,3.0,1
1,1,30.0,15.0,10,10,0,0,0,1,0,1,2.0,0
1,1,30.0,30.0,11,10,0,0,0,1,1,0,2.0,1
1,1,40.0,30.0,11,11,0,0,0,1,0,1,1.0,0
1,1,40.0,40.0,11,12,0,0,0,1,0,1,1.0,-1
1,1,40.0,50.0,12,12,0,0,0,1,1,0,2.0,0
1,1,40.0,40.0,12,13,0,0,0,1,0,1,1.0,-1
1,1,40.0,50.0,12,14,0,0,0,1,0,1,1.0,-2
1,2,0.0,0.0,12,15,0,0,1,0,0,1,1.0,-3
1,2,0.0,15.0,13,15,0,0,1,0,1,0,1.0,-2
1,2,15.0,15.0,13,16,0,0,1,0,0,1,1.0,-3
1,2,15.0,30.0,14,16,0,0,1,0,1,0,2.0,-2
1,2,30.0,30.0,14,17,0,0,1,0,0,1,2.0,-3
1,2,30.0,40.0,14,18,0,1,1,0,0,1,1.0,-4
1,3,0.0,0.0,15,18,0,0,0,1,1,0,2.0,-3
1,3,15.0,0.0,15,19,0,0,0,1,0,1,1.0,-4
1,3,15.0,15.0,15,20,0,0,0,1,0,1,1.0,-5
1,3,15.0,30.0,15,21,0,0,0,1,0,1,1.0,-6
1,3,15.0,40.0,15,22,0,0,0,1,0,1,0.0,-7
1,4,0.0,0.0,16,22,0,0,1,0,1,0,1.0,-6
1,4,15.0,0.0,17,22,0,0,1,0,1,0,2.0,-5
1,4,30.0,0.0,18,22,0,0,1,0,1,0,3.0,-4
1,4,40.0,0.0,19,22,0,0,1,0,1,0,4.0,-3
2,4,0.0,0.0,19,23,0,0,0,1,0,1,3.0,-4
2,4,0.0,15.0,19,24,0,0,0,1,0,1,2.0,-5
2,4,0.0,30.0,20,24,0,0,0,1,1,0,2.0,-4
2,4,15.0,30.0,20,25,0,0,0,1,0,1,1.0,-5
2,4,15.0,40.0,20,26,0,0,0,1,0,1,1.0,-6
2,5,0.0,0.0,21,26,0,0,1,0,1,0,2.0,-5
2,5,15.0,0.0,22,26,0,0,1,0,1,0,2.0,-4
2,5,30.0,0.0,23,26,0,0,1,0,1,0,3.0,-3
2,5,40.0,0.0,23,27,0,0,1,0,0,1,3.0,-4
2,5,40.0,15.0,24,27,0,0,1,0,1,0,3.0,-3
3,5,0.0,0.0,24,28,0,0,0,1,0,1,2.0,-4
3,5,0.0,15.0,24,29,0,0,0,1,0,1,1.0,-5
3,5,0.0,30.0,24,30,0,0,0,1,0,1,1.0,-6
3,5,0.0,40.0,25,30,0,0,0,1,1,0,1.0,-5
3,5,15.0,40.0,25,31,0,0,0,1,0,1,1.0,-6
0,0,0.0,0.0,26,31,0,0,1,0,1,0,2.0,-5
0,0,15.0,0.0,26,32,0,0,1,0,0,1,2.0,-6
0,0,15.0,15.0,27,32,0,0,1,0,1,0,2.0,-5
0,0,30.0,15.0,27,33,0,0,1,0,0,1,2.0,-6
0,0,30.0,30.0,28,33,0,0,1,0,1,0,2.0,-5
0,0,40.0,30.0,29,33,0,0,1,0,1,0,3.0,-4
1,0,0.0,0.0,29,34,0,0,0,1,0,1,2.0,-5
1,0,0.0,15.0,30,34,0,0,0,1,1,0,3.0,-4
1,0,15.0,15.0,31,34,0,0,0,1,1,0,3.0,-3
1,0,30.0,15.0,31,35,0,0,0,1,0,1,2.0,-4
1,0,30.0,30.0,32,35,0,0,0,1,1,0,3.0,-3
1,0,40.0,30.0,33,35,1,0,0,1,1,0,3.0,-2
2,0,0.0,0.0,33,36,0,0,1,0,0,1,2.0,-3
2,0,0.0,15.0,34,36,0,0,1,0,1,0,3.0,-2
2,0,15.0,15.0,35,36,0,0,1,0,1,0,3.0,-1
2,0,30.0,15.0,36,36,0,0,1,0,1,0,3.0,0
2,0,40.0,15.0,36,37,0,0,1,0,0,1,3.0,-1
2,0,40.0,30.0,37,37,0,0,1,0,1,0,3.0,0
3,0,0.0,0.0,38,37,0,0,0,1,1,0,3.0,1
3,0,15.0,0.0,39,37,0,0,0,1,1,0,3.0,2
3,0,30.0,0.0,39,38,0,0,0,1,0,1,3.0,1
3,0,30.0,15.0,39,39,0,0,0,1,0,1,2.0,0
3,0,30.0,30.0,39,40,0,0,0,1,0,1,1.0,-1
3,0,30.0,40.0,39,41,0,0,0,1,0,1,0.0,-2
3,1,0.0,0.0,40,41,0,0,1,0,1,0,1.0,-1
3,1,15.0,0.0,41,41,0,0,1,0,1,0,2.0,0
3,1,30.0,0.0,42,41,0,0,1,0,1,0,3.0,1
3,1,40.0,0.0,43,41,0,0,1,0,1,0,4.0,2
4,1,0.0,0.0,43,42,0,0,0,1,0,1,3.0,1
4,1,0.0,15.0,44,42,0,0,0,1,1,0,3.0,2
4,1,15.0,15.0,44,43,0,0,0,1,0,1,2.0,1
4,1,15.0,30.0,44,44,0,0,0,1,0,1,1.0,0
4,1,15.0,40.0,44,45,0,0,0,1,0,1,1.0,-1
4,2,0.0,0.0,45,45,0,0,1,0,1,0,1.0,0
4,2,15.0,0.0,46,45,0,0,1,0,1,0,2.0,1
4,2,30.0,0.0,47,45,0,0,1,0,1,0,3.0,2
4,2,40.0,0.0,48,45,0,0,1,0,1,0,4.0,3
5,2,0.0,0.0,49,45,0,0,0,1,1,0,4.0,4
5,2,15.0,0.0,50,45,0,0,0,1,1,0,4.0,5
5,2,30.0,0.0,50,46,0,0,0,1,0,1,3.0,4
5,2,30.0,15.0,51,46,0,0,0,1,1,0,3.0,5
5,2,40.0,15.0,51,47,0,0,0,1,0,1,2.0,4
5,2,40.0,30.0,52,47,1,0,0,1,1,0,2.0,5
0,0,0.0,0.0,52,48,0,0,1,0,0,1,2.0,4
0,0,0.0,15.0,53,48,0,0,1,0,1,0,2.0,5
0,0,15.0,15.0,54,48,0,0,1,0,1,0,3.0,6
0,0,30.0,15.0,54,49,0,0,1,0,0,1,2.0,5
0,0,30.0,30.0,55,49,0,0,1,0,1,0,3.0,6
0,0,40.0,30.0,56,49,0,0,1,0,1,0,3.0,7
1,0,0.0,0.0,56,50,0,0,0,1,0,1,2.0,6
1,0,0.0,15.0,56,51,0,0,0,1,0,1,2.0,5
1,0,0.0,30.0,56,52,0,0,0,1,0,1,1.0,4
1,0,0.0,40.0,56,53,0,0,0,1,0,1,0.0,3
1,1,0.0,0.0,56,54,0,0,1,0,0,1,0.0,2
1,1,0.0,15.0,57,54,0,0,1,0,1,0,1.0,3
1,1,15.0,15.0,58,54,0,0,1,0,1,0,2.0,4
1,1,30.0,15.0,59,54,0,0,1,0,1,0,3.0,5
1,1,40.0,15.0,60,54,0,0,1,0,1,0,4.0,6
2,1,0.0,0.0,60,55,0,0,0,1,0,1,3.0,5
2,1,0.0,15.0,60,56,0,0,0,1,0,1,2.0,4
2,1,0.0,30.0,60,57,0,0,0,1,0,1,1.0,3
2,1,0.0,40.0,60,58,0,0,0,1,0,1,0.0,2
2,2,0.0,0.0,61,58,0,0,1,0,1,0,1.0,3
2,2,15.0,0.0,62,58,0,0,1,0,1,0,2.0,4
2,2,30.0,0.0,63,58,0,0,1,0,1,0,3.0,5
2,2,40.0,0.0,64,58,0,0,1,0,1,0,4.0,6
3,2,0.0,0.0,65,58,0,0,0,1,1,0,4.0,7
3,2,15.0,0.0,66,58,0,0,0,1,1,0,4.0,8
3,2,30.0,0.0,67,58,0,0,0,1,1,0,4.0,9
3,2,40.0,0.0,67,59,0,0,0,1,0,1,3.0,8
3,2,40.0,15.0,67,60,0,0,0,1,0,1,2.0,7
3,2,40.0,30.0,68,60,1,0,0,1,1,0,2.0,8
4,2,0.0,0.0,69,60,0,0,1,0,1,0,2.0,9
4,2,15.0,0.0,70,60,0,0,1,0,1,0,3.0,10
4,2,30.0,0.0,70,61,0,0,1,0,0,1,3.0,9
4,2,30.0,15.0,71,61,0,0,1,0,1,0,3.0,10
4,2,40.0,15.0,72,61,0,0,1,0,1,0,3.0,11
5,2,0.0,0.0,72,62,0,0,0,1,0,1,2.0,10
5,2,0.0,15.0,72,63,0,0,0,1,0,1,2.0,9
5,2,0.0,30.0,72,64,0,0,0,1,0,1,1.0,8
5,2,0.0,40.0,72,65,0,0,0,1,0,1,0.0,7
5,3,0.0,0.0,73,65,0,0,1,0,1,0,1.0,8
5,3,15.0,0.0,74,65,0,0,1,0,1,0,2.0,9
5,3,30.0,0.0,75,65,0,0,1,0,1,0,3.0,10
5,3,40.0,0.0,75,66,0,0,1,0,0,1,3.0,9
5,3,40.0,15.0,76,66,0,0,1,0,1,0,3.0,10
0,0,0.0,0.0,76,67,0,0,0,1,0,1,2.0,9
0,0,0.0,15.0,77,67,0,0,0,1,1,0,2.0,10
0,0,15.0,15.0,77,68,0,0,0,1,0,1,2.0,9
0,0,15.0,30.0,78,68,0,0,0,1,1,0,2.0,10
0,0,30.0,30.0,78,69,0,0,0,1,0,1,2.0,9
0,0,30.0,40.0,79,69,0,0,0,1,1,0,2.0,10
0,0,40.0,40.0,80,69,0,0,0,1,1,0,3.0,11
0,0,50.0,40.0,80,70,0,0,0,1,0,1,2.0,10
0,0,40.0,40.0,80,71,0,0,0,1,0,1,2.0,9
0,0,40.0,50.0,81,71,0,0,0,1,1,0,2.0,10
0,0,40.0,40.0,81,72,0,0,0,1,0,1,1.0,9
0,0,40.0,50.0,82,72,0,0,0,1,1,0,2.0,10
0,0,40.0,40.0,82,73,0,0,0,1,0,1,2.0,9
0,0,40.0,50.0,82,74,0,0,0,1,0,1,1.0,8
0,1,0.0,0.0,83,74,0,0,1,0,1,0,2.0,9
0,1,15.0,0.0,83,75,0,0,1,0,0,1,1.0,8
0,1,15.0,15.0,83,76,0,0,1,0,0,1,1.0,7
0,1,15.0,30.0,83,77,0,0,1,0,0,1,1.0,6
0,1,15.0,40.0,84,77,0,0,1,0,1,0,1.0,7
0,1,30.0,40.0,84,78,0,1,1,0,0,1,1.0,6
0,2,0.0,0.0,84,79,0,0,0,1,0,1,1.0,5
0,2,0.0,15.0,84,80,0,0,0,1,0,1,1.0,4
0,2,0.0,30.0,85,80,0,0,0,1,1,0,1.0,5
0,2,15.0,30.0,86,80,0,0,0,1,1,0,2.0,6
0,2,30.0,30.0,86,81,0,0,0,1,0,1,2.0,5
0,2,30.0,40.0,87,81,0,0,0,1,1,0,3.0,6
0,2,40.0,40.0,87,82,0,0,0,1,0,1,2.0,5
0,2,40.0,50.0,88,82,0,0,0,1,1,0,2.0,6
0,2,40.0,40.0,89,82,0,0,0,1,1,0,3.0,7
0,2,50.0,40.0,90,82,1,0,0,1,1,0,3.0,8
1,2,0.0,0.0,91,82,0,0,1,0,1,0,4.0,9
1,2,15.0,0.0,91,83,0,0,1,0,0,1,3.0,8
1,2,15.0,15.0,92,83,0,0,1,0,1,0,3.0,9
1,2,30.0,15.0,92,84,0,0,1,0,0,1,2.0,8
1,2,30.0,30.0,92,85,0,0,1,0,0,1,1.0,7
1,2,30.0,40.0,93,85,0,0,1,0,1,0,2.0,8
